202108|00005197|00005197|92235|42|080000
202108|00005197|00005197|76516|322|080000
202108|00005197|00005197|65860|21|080000
202108|00005197|00005197|76510|232|080000
202108|00005197|00005197|67145|33|080000
202108|00005197|00005197|92286|369|080000
202108|00005197|00005197|70480|759|080000
202108|00005197|00005197|76514|207|080000
202108|00005197|00005197|92025|61|080000
